identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0226_0037_0000,426,0226,0037,0000,,,女；オンナ，舌；シタ,薄衣をかぶった化物の女。肌は青く、赤く長い舌を突きだしている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0037_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0037_0000.jpg
U426_nichibunken_0226_0038_0000,426,0226,0038,0000,,,牙；キバ，爪；ツメ,羽織袴姿の化物。肌が黄色く頭部は獣のようで、丸く見開いた目、2本の太い牙、ひげがみえる。手は鋭いかぎ爪のようになっている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0038_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0038_0000.jpg
U426_nichibunken_0226_0039_0000,426,0226,0039,0000,,,金棒；カナボウ，一つ目；ヒトツメ,金棒を担いだ一つ目の化物。青い肌で、顔には目と口しかない。木の葉を合わせたような着物を身につけている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0039_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0039_0000.jpg
U426_nichibunken_0226_0040_0000,426,0226,0040,0000,,,提灯；チョウチン，骸骨；ガイコツ,手足の生えた提灯の化物と、骸骨柄の着物をきた化物。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0040_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0040_0000.jpg
U426_nichibunken_0226_0041_0000,426,0226,0041,0000,,,口；クチ，蛇；ヘビ，輿；コシ,輿の前方を担ぐ化物。後頭部に鱗状の模様が見えることから、蛇に似た化物か。大きく口を開けている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0041_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0041_0000.jpg
U426_nichibunken_0226_0042_0000,426,0226,0042,0000,,,亀；カメ,亀のような頭部の化物。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0042_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0042_0000.jpg
U426_nichibunken_0226_0043_0000,426,0226,0043,0000,,,女；オンナ，輿；コシ,輿に乗る女の化物。顔は青白く、その表情は虚ろである。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0043_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0043_0000.jpg
U426_nichibunken_0226_0044_0000,426,0226,0044,0000,,,骸骨；ガイコツ，老女；ロウジョ，女；オンナ,杖を突く老女の化物。腕には獣の髑髏のようなものを吊下げている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0044_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0044_0000.jpg
U426_nichibunken_0226_0045_0000,426,0226,0045,0000,,,鼻；ハナ，輿；コシ,輿の後方を担ぐ化物。青い肌で、黄色の衣を身につけている。筋骨たくましく、頭部はカバのようである。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0045_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0045_0000.jpg
U426_nichibunken_0226_0046_0000,426,0226,0046,0000,,,嘴；クチバシ,黄色い頭巾のようなものを身につけた化物。茶色い肌で、口がとがっている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0046_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0046_0000.jpg
U426_nichibunken_0226_0047_0000,426,0226,0047,0000,,,女；オンナ,乱れ髪の化物。肌は黄色く、額は禿げ上がっている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0047_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0047_0000.jpg
U426_nichibunken_0226_0048_0000,426,0226,0048,0000,,,獅子；シシ,獅子のような化物。緑色の衣をまとっている。灰色の肌で、たてがみが生えている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0048_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0048_0000.jpg
U426_nichibunken_0226_0049_0000,426,0226,0049,0000,,,銚子；チョウシ,銚子の化物。脚が生えている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0049_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0049_0000.jpg
U426_nichibunken_0226_0050_0000,426,0226,0050,0000,,,舌；シタ，女；オンナ,女の化物。水玉模様の紫色の着物をまとい、布で顔を隠しているが、目は布越しに透けて見えているようである。赤く長い舌を突きだしている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0050_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0050_0000.jpg
U426_nichibunken_0226_0051_0000,426,0226,0051,0000,,,蛙；カエル，一つ目；ヒトツメ,影のような2体の化物。後ろは棒を持った、蛙のような化物。手前は座っている一つ目の化物。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0051_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0051_0000.jpg
U426_nichibunken_0226_0052_0000,426,0226,0052,0000,,,口；クチ，爪；ツメ,葉っぱの裃を着て正座している化物。青い肌で、顔面には痘痕がある。口は耳まで裂け、指先には鋭い爪がみえる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0052_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0052_0000.jpg
U426_nichibunken_0226_0053_0000,426,0226,0053,0000,,,膳；ゼン,朱塗りの膳。脚が変形して腕のようになっており、盃を持っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0053_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0053_0000.jpg
U426_nichibunken_0226_0054_0000,426,0226,0054,0000,,,牙；キバ，爪；ツメ,正装して座る化物。鼻口部は動物のようで、鋭い牙が並んでいる。指先には2本の鋭いかぎ爪がみえる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0054_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0054_0000.jpg
U426_nichibunken_0226_0055_0000,426,0226,0055,0000,,,亀；カメ,正装して座る化物。肌は黄色く、頭部は亀のようである。指先には水掻きのような膜がみえる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0055_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0055_0000.jpg
U426_nichibunken_0226_0056_0000,426,0226,0056,0000,,,料理；リョウリ,まな板の前に立ち、人間の足を料理している化物。手には大きな包丁と菜箸を持っている。藁の羽織を着ている。肌は灰色で、大きな口を開けている。まな板の足も動物のように変形している。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0056_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0056_0000.jpg
U426_nichibunken_0226_0057_0000,426,0226,0057,0000,,,すり鉢；スリバチ，すりこぎ；スリコギ,すり鉢の化物。手足が生えていて、自らすりこぎを持っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0057_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0057_0000.jpg
U426_nichibunken_0226_0058_0000,426,0226,0058,0000,,,豚；ブタ，女；オンナ,豚のような化物。着物をきて立ち上がっている。大きな耳と鼻、手は動物の蹄のようになっている。化粧をしていることから女の化物と思われる。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0058_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0058_0000.jpg
U426_nichibunken_0226_0059_0000,426,0226,0059,0000,,,酒樽；サカダル，升；マス,酒樽の化物。腕が生えており、升を持っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0059_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0059_0000.jpg
U426_nichibunken_0226_0060_0000,426,0226,0060,0000,,,舌；シタ，指；ユビ，子供；コドモ,膳を運ぶ子供の化物。赤く長い舌を突きだしている。腕が親指のようになっている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0060_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0060_0000.jpg
U426_nichibunken_0226_0061_0000,426,0226,0061,0000,,,夫婦；フウフ,化物の夫婦。青い肌の夫は酒を飲み、褄は口元を隠して座っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0061_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0061_0000.jpg
U426_nichibunken_0226_0062_0000,426,0226,0062,0000,,,目；メ,シュモクザメのような頭の化物。着物をきて立っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0062_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0062_0000.jpg
U426_nichibunken_0226_0063_0000,426,0226,0063,0000,,,猫；ネコ,猫のような化物。着物をきて座っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0226 ：化物の嫁入；バケモノノヨメイリ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0226_0063_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0226_0063_0000.jpg
